Property Link,Property Name,Property Status,Type,Address,City,State,Zip,Tenant(s),Lease Term,Remaining Term,SqFt,Lot Size,Units,Price/Unit,NOI,Cap Rate,Asking Price,Price/SqFt,Price/Acre,Days on Market,Opportunity Zone,Longitude,Latitude
https://www.crexi.com/properties/2034292/new-york-9-spencer-place,9 Spencer Place,On-Market,Multifamily,9 Spencer Pl,Brooklyn,NY,11216,,,,4350.0,,4.0,,153167.0,5.67,2699000.0,620.46,,87.0,No,-73.954536683278,40.6814558991075
https://www.crexi.com/properties/1927178/new-york-1333-hancock-street-brooklyn-ny-11237,"1333 Hancock Street, Brooklyn, NY 11237",On-Market,Multifamily,1333 Hancock St,Brooklyn,NY,11237,,,,5250.0,,6.0,216666.67,85074.0,6.54,1300000.0,247.62,,157.0,No,-73.9091575221994,40.6943076811049
https://www.crexi.com/properties/1681282/new-york-124-8th-street,124 8th Street,On-Market,Multifamily,124 8th St,Brooklyn,NY,11215,,,,1800.0,,,,,,2250000.0,1250.0,,379.0,No,-73.9918304,40.6725506
https://www.crexi.com/properties/2139890/new-york-477-halsey-street-brooklyn-ny-11233,"477 Halsey Street, Brooklyn, NY 11233",On-Market,Multifamily,477 Halsey St,Brooklyn,NY,11233,,,,3262.0,,3.0,,,,2400000.0,735.744941753525,,65.0,No,-73.9336441289347,40.6836822813428
https://www.crexi.com/properties/2215706/new-york-908-rutland-rd,908 Rutland Rd,On-Market,Multifamily,908 Rutland Rd,Brooklyn,NY,11203,,,,1350.0,,1.0,625000.0,,,625000.0,462.96,,0.0,Yes,-73.9291512393601,40.660735985407
https://www.crexi.com/properties/1611629/new-york-three-family-on-85x104-lot-c2-4-r6b-zoning,Three-family on 85'x104' lot C2-4 R6B zoning,On-Market,Multifamily,53-68 Metropolitan Ave,Queens,NY,11385,,,,2240.0,,3.0,660000.0,,,1980000.0,883.93,,461.0,No,-73.9108043818833,40.7132099920013
https://www.crexi.com/properties/2197357/new-york-10-ft-greene-place,10 Ft Greene Place,On-Market,Multifamily,10 Fort Greene Pl,Brooklyn,NY,11217,,,,3456.0,,8.0,,210688.0,5.62,3750000.0,1085.07,,11.0,No,-73.977222,40.6894786
https://www.crexi.com/properties/1017850/new-york-2791-linden-blvd-brooklyn-ny-11208,"2791 Linden Blvd Brooklyn, N.Y. 11208",On-Market,Multifamily,2791 Linden Blvd,Brooklyn,NY,11208,,,,,,,,,,,,,1025.0,No,-73.8616082,40.6701071
https://www.crexi.com/properties/1405584/new-york-102nd-ave-corona-13-unit-apartment-building,102nd Ave Corona 13 Unit Apartment Building,On-Market,Multifamily,37-91 102nd St,Queens,NY,11368,,,,9000.0,,13.0,169230.77,142000.0,6.45,2200000.0,244.44,,644.0,No,-73.8639364,40.7506119
https://www.crexi.com/properties/1963502/new-york-2017-church-avenue,2017 Church Avenue,On-Market,Multifamily,2017 Church Avenue,New York,NY,11226,,,,32672.0,0.2264,47.0,,,,9500000.0,290.768854064642,41961130.7420495,127.0,No,-73.960268,40.650438
https://www.crexi.com/properties/2033573/new-york-108-03-101st-avenue,108-03 101st Avenue,On-Market,Multifamily,108-03 101st Avenue,New York,NY,11419,,,,4680.0,0.0459,7.0,,121200.0,,2000000.0,427.350427350427,43572984.7494553,89.0,No,-73.8354248,40.6875117
https://www.crexi.com/properties/1738948/new-york-queens-new-construction-multifamily,Queens New Construction Multifamily,On-Market,"Mixed Use, Multifamily",23-33 Astoria Blvd,Queens,NY,11102,,,,25841.0,,30.0,,,6.4,14750000.0,571.0,,113.0,No,-73.9230432,40.7716438
https://www.crexi.com/properties/2096254/new-york-446---450-west-19th-street,446 - 450 West 19th Street,On-Market,Multifamily,446 W 19th St,New York,NY,10011,,,,26197.0,,38.0,710526.32,1539000.0,5.7,27000000.0,1030.65,,72.0,No,-74.0052269,40.7447501
https://www.crexi.com/properties/1741546/new-york-24-w-56th-st,24 W 56th St,On-Market,Multifamily,24 W 56th St,New York,NY,10003,,,,8009.0,,6.0,,,,8900000.0,1111.24984392558,,286.0,No,-73.9759474,40.7627229
https://www.crexi.com/properties/1722552/new-york-turnkey-brooklyn-multifamily,Ocean Hill  8-Unit Multifamily,On-Market,"Mixed Use, Multifamily",1967 Bergen St,Brooklyn,NY,11233,,,,29171.0,,8.0,,,8.9,2350000.0,350.0,,329.0,Yes,-73.9157186,40.6744435
https://www.crexi.com/properties/1826055/new-york-17-suydam-place-bedford-stuyvesant-development-site,"17 Suydam Place, Bedford-Stuyvesant Development Site",On-Market,"Land, Multifamily",17 Suydam Pl,Brooklyn,NY,11233,,,,,,2.0,,,,850000.0,,,221.0,No,-73.9262175,40.6777727
https://www.crexi.com/properties/1524204/new-york-407-east-77th-st,407 East 77th St,On-Market,Multifamily,407 E 77th St,New York,NY,10075,,,,10280.0,,15.0,400000.0,166635.0,2.78,6000000.0,583.66,,533.0,No,-73.9529045,40.770866
https://www.crexi.com/properties/1962815/new-york-185-hall-street,"185 Hall Street, 1411",On-Market,Multifamily,185 Hall St,Brooklyn,NY,11205,,,,,,,,,,415000.0,,,126.0,No,-73.9652693,40.6925619
https://www.crexi.com/properties/199031/new-york-prime-development-site--approved-plan,Prime Development Site  Retail  Approved Plan,On-Market,"Land, Multifamily",143-35 Sanford Ave,Flushing,NY,11355,,,,17000.0,,23.0,433913.04,,,9980000.0,587.06,,2412.0,No,-73.8218383,40.7587419
https://www.crexi.com/properties/1085918/new-york-1145-eastern-parkway,1145 Eastern Parkway,On-Market,"Land, Multifamily",1145 Eastern Pkwy,Brooklyn,NY,11213,,,,5600.0,,2.0,,,,2100000.0,375.0,,932.0,No,-73.93059512,40.66855894
https://www.crexi.com/properties/2066262/new-york-1517-jefferson-avenue,1517 Jefferson Avenue,On-Market,Multifamily,1517 Jefferson Avenue,New York,NY,11237,,,,5712.0,0.0643,6.0,,75247.52,7.0,1125000.0,196.953781512605,17496111.9751166,80.0,No,-73.9076677,40.6972956
https://www.crexi.com/properties/1936912/new-york-2-3-family-and-development,1-2-3 Family and Development,On-Market,"Land, Multifamily",9th Ave,Brooklyn,NY,11219,,,0.0,,,,,,,,,,144.0,No,-74.0028663011294,40.636053947679
https://www.crexi.com/properties/1953394/new-york-66-66-grand-avenue,66-66 Grand Avenue,On-Market,"Multifamily, Mixed Use",66-66 Grand Ave,Queens,NY,11378,,,,4455.0,,2.0,,110746.0,7.03,1575000.0,563.0,,136.0,No,-73.896436,40.7249531
https://www.crexi.com/properties/1921446/new-york-7-covert-street,7 Covert Street,On-Market,Multifamily,7 covert Street,Brooklyn,NY,11207,,,,3676.0,,3.0,708333.33,,,2125000.0,578.07,,164.0,Yes,-73.913676,40.685097
https://www.crexi.com/properties/2187282/new-york-313-montauk-avenue,313 Montauk Avenue,On-Market,Multifamily,313 Montauk Ave.,Brooklyn,NY,11208,,,,2120.0,,2.0,487500.0,78713.0,8.07,975000.0,459.91,,22.0,Yes,-73.8769029,40.6709333
https://www.crexi.com/properties/1991335/new-york-625-franklin-avenue,625 Franklin Avenue,On-Market,Multifamily,625 Franklin Avenue,Brooklyn,NY,11216,,,,2700.0,,3.0,,,,2125000.0,787.037037037037,,109.0,No,-73.9554301,40.677054
https://www.crexi.com/properties/1630291/new-york-3-unit-limestone-on-eastern-parkway-brooklyn-new-york,"3-Unit Limestone on Eastern Parkway, Brooklyn New York",On-Market,Multifamily,Eastern Pkwy,Brooklyn,NY,11216,,,,,,3.0,,,,,,,443.0,No,-73.9540712947601,40.6702662820049
https://www.crexi.com/properties/2023690/new-york-1436-26th-ave,1436 26th Ave,On-Market,Multifamily,14-36 26th Ave,Astoria,NY,11102,,,,7288.0,,8.0,312500.0,216022.0,8.64,2500000.0,343.03,,93.0,No,-73.9271098,40.7741746
https://www.crexi.com/properties/2164532/new-york-183-duane-st---5-unit-mixed-use-building-in-heart-of-tribeca,183 Duane St - 5-unit mixed-use building in heart of Tribeca,On-Market,"Mixed Use, Multifamily, Retail",183 Duane St,New York,NY,10013,Single,,3.5,6000.0,,5.0,,299130.0,4.13,7295000.0,1215.83333333333,,43.0,No,-74.010216,40.7175792
https://www.crexi.com/properties/1505219/new-york-15011-northern-blvd,15011-northern-blvd,On-Market,"Mixed Use, Multifamily, Office",15011 Northern Blvd,Queens,NY,11354,,,,7850.0,,6.0,,189684.0,5.75,3300000.0,445.86,,351.0,No,-73.814634,40.76545
https://www.crexi.com/properties/2214640/new-york-2-family-frame-semi-detached-excellent-condition-in-woodside,2 Family frame semi-detached excellent condition in Woodside,On-Market,Multifamily,64-09 Woodside Ave,Woodside,NY,11377,,,,2120.0,,2.0,839500.0,,,1679000.0,791.98,,1.0,No,-73.9004662000738,40.7439263079162
https://www.crexi.com/properties/2208674/new-york-50-22-40th-st-unit-5a,"50-22 40th St, Unit 5A",On-Market,Multifamily,50-22 40th St,Sunnyside,NY,11104,,,,,,1.0,,,,275000.0,,,6.0,No,-73.9255438641271,40.737457908262
https://www.crexi.com/properties/2182890/new-york-2573-atlantic-ave-mixed-use-perfect-worklive-space,2573 ATLANTIC AVE.-MIXED USE-PERFECT WORKLIVE SPACE,On-Market,"Mixed Use, Multifamily, Retail, Special Purpose",2573 Atlantic Ave,Brooklyn NY 11207,NY,11207,Multi,,,,,2.0,,49700.0,5.68,875000.0,536.81,,28.0,Yes,-73.8993124953244,40.6757217144392
https://www.crexi.com/properties/1831360/new-york-684-avenue-of-the-americas,684 Avenue Of The Americas,On-Market,Multifamily,684 Ave of the Americas,New York,NY,10010,,,,4071.0,,3.0,2533333.33,494000.0,6.5,7600000.0,1866.86,,214.0,No,-73.9934984,40.7419571
https://www.crexi.com/properties/852583/new-york-33-53-prince-street,33-53 Prince Street,On-Market,Multifamily,33-53 Prince St,Queens,NY,11354,,,,6000.0,,13.0,,,4.0,4580000.0,763.333333333333,,1206.0,No,-73.8329894,40.7650572
https://www.crexi.com/properties/1900265/new-york-two-family-house,Two family house,On-Market,Multifamily,260 Schenck Ave,Brooklyn,NY,11207,,,,,,2.0,,,,515000.0,,,172.0,Yes,-73.889237,40.6745302
https://www.crexi.com/properties/1766816/new-york-1076-dean-st,1076 Dean St,On-Market,Multifamily,1076 Dean St,Brooklyn,NY,11216,,,,3360.0,,8.0,,,,2999999.0,892.856845238095,,255.0,No,-73.9544847,40.6771795
https://www.crexi.com/properties/636701/new-york-56th-ave-near-60th-st,56th Ave near 60th St,On-Market,"Retail, Multifamily",56th Ave near 60th St,Maspeth,NY,11378,,,,8000.0,,,,,5.5,1400000.0,175.0,,1554.0,No,-73.9057046,40.7251732
https://www.crexi.com/properties/1758450/new-york-15-building-multifamily-portfolio,14-BUILDING MULTIFAMILY PORTFOLIO,On-Market,Multifamily,57 Troutman St,Brooklyn,NY,11206,,,,80327.0,,90.0,,2100000.0,7.0,32000000.0,398.37,,261.0,Yes,,
https://www.crexi.com/properties/1713494/new-york-146-61-105th-ave,146-61 105th Ave,On-Market,Multifamily,14661 105th Ave,Queens,NY,11435,,,,,,,,264096.0,,2800000.0,,,343.0,No,-73.8038792575584,40.6955043872539
https://www.crexi.com/properties/2166296/new-york-496-putnam-ave,496 Putnam Ave,On-Market,Multifamily,496 Putnam Ave,Brooklyn,NY,11221,,,,9418.0,,16.0,156249.94,151905.0,6.0,2499999.0,266.0,,41.0,No,-73.9416694,40.6848769
https://www.crexi.com/properties/2167612/new-york-96-herzl-st,96 Herzl St,On-Market,Multifamily,96 Herzl St,Brooklyn,NY,11212,,,,1620.0,,1.0,,,,624999.0,385.801851851852,,38.0,No,-73.9151214241389,40.667765475605
https://www.crexi.com/properties/2214867/new-york-814-prospect-pl,814 Prospect Pl,On-Market,Multifamily,814 Prospect Pl,Brooklyn,NY,11216,,,,6540.0,,8.0,531250.0,262052.0,6.17,4250000.0,649.85,,1.0,No,-73.9496033,40.6741797
https://www.crexi.com/properties/1994420/new-york-41-11-28th-avenue,41-11 28th Avenue,On-Market,Multifamily,41-11 28th Avenue,New York,NY,11103,,,,17260.0,0.1272,23.0,,,,4888888.0,283.249594438007,38434654.0880503,108.0,No,-73.912287,40.7650851
https://www.crexi.com/properties/1841133/new-york-5564-kings-highway,5564 Kings Highway,On-Market,Multifamily,5564 Kings Hwy,Brooklyn,NY,11203,,,,2928.0,,2.0,,,,750000.0,256.147540983607,,207.0,No,-73.9245130194061,40.6479229038886
https://www.crexi.com/properties/1720919/new-york-31-30-14th-st,31-30 14th St,On-Market,"Land, Mixed Use, Multifamily, Office",31-30 14th St,Queens,NY,11106,,,,2464.0,,4.0,,,,3200000.0,1298.7012987013,,331.0,No,-73.9328704,40.767568
https://www.crexi.com/properties/1957282/new-york-steinway-house-condominium-commercial-retails,Steinway House Condominium  Commercial Retails,On-Market,"Mixed Use, Multifamily, Retail",25-34 Steinway Street,Long Island City,NY,11103,Multi,,,22155.0,,12.0,,526325.0,5.07,10380000.0,468.52,,133.0,No,-73.9126741,40.7671802
https://www.crexi.com/properties/1880562/new-york-247-broome-street,247 Broome Street,On-Market,Multifamily,247 Broome St,New York,NY,10002,,,,8704.0,,21.0,347619.05,474500.0,6.5,7300000.0,838.69,,198.0,No,-73.9898519,40.7178333
https://www.crexi.com/properties/2011836/new-york-116-ryerson-street,116 Ryerson Street,On-Market,Multifamily,116 Ryerson Street,Brooklyn,NY,11205,,,,2960.0,,3.0,,,,2250000.0,794.0,,98.0,Yes,-73.965362,40.6943331
https://www.crexi.com/properties/1842340/new-york-324-91st-street,324 91st Street,On-Market,Multifamily,324 91st St,Brooklyn,NY,11209,,,,5625.0,,,1498000.0,50619.0,3.38,1498000.0,266.311111111111,,206.0,No,-74.031737,40.619785
https://www.crexi.com/properties/2037100/new-york-217-butler-street,217 Butler Street,On-Market,Multifamily,217 Butler Street,Brooklyn,NY,11217,Vacant,,,,,2.0,,,,4500000.0,,,85.0,Yes,-73.9869147951737,40.6821307976764
https://www.crexi.com/properties/1626604/new-york-exclusive-bay-ridge-family-homes-6-family,Exclusive Bay Ridge Family Homes 6 Family,On-Market,Multifamily,444 68th St,Brooklyn,NY,11220,,,,5250.0,,6.0,196666.67,,,1180000.0,224.76,,452.0,No,-74.0220818,40.6345722
https://www.crexi.com/properties/1325428/new-york-662-madison-street,662 Madison Street,On-Market,Multifamily,662 Madison St,Brooklyn,NY,11221,,,,10160.0,,8.0,481250.0,342000.0,8.88,3850000.0,378.94,,701.0,Yes,-73.9316967,40.6867027
https://www.crexi.com/properties/2148563/new-york-58-01-59th-st,58-01 59th St,On-Market,Multifamily,58-01 59th St,Queens,NY,11378,,,,,,2.0,,,,999000.0,,,56.0,No,-73.9080902,40.7209892
https://www.crexi.com/properties/1749649/new-york-23-17-steinway-6-units-mixed-use,23-17 Steinway Mixed-Use 5 Residential  1 Commercial,On-Market,Multifamily,23-17 Steinway Street,New York,NY,11105,Multi,,,4380.0,0.0459,6.0,,,,1788000.0,408.219178082192,38954248.3660131,262.0,No,-73.9085252,40.7704525
https://www.crexi.com/properties/1815413/new-york-31-77-37th-street,31-77 37th Street,On-Market,Multifamily,31-77 37th Street,Astoria,NY,11103,,,,,,27.0,666666.67,,,18000000.0,,,233.0,No,-73.9199623,40.7601619
https://www.crexi.com/properties/1032753/new-york-956-utica-avenue,956 Utica Avenue,On-Market,"Mixed Use, Multifamily",Utica Ave,Brooklyn,NY,11203,,,,3810.0,,5.0,360000.0,36659.0,2.04,1800000.0,472.44,,998.0,No,,
https://www.crexi.com/properties/2078561/new-york-1199-east-53rd-street-1d,1199 East 53rd street  1D,On-Market,Multifamily,1199 East 53rd street # 1D,Brooklyn,NY,11234,,,,966.0,,156.0,,,,275000.0,284.68,,76.0,No,-73.9249132,40.6297033
https://www.crexi.com/properties/2164559/new-york-558-e-34th-st-brooklyn-ny-11203-usa,"558 E 34th St, Brooklyn, NY 11203, USA",On-Market,Multifamily,558 E 34th St,brooklyn,NY,11203,,,,2000.0,,,,,,875000.0,437.5,,43.0,Yes,-73.9450709,40.6428193
https://www.crexi.com/properties/2145424/new-york-1952-nostrand-avenue,1952 Nostrand Avenue,On-Market,Multifamily,1952 Nostrand Avenue,New York,NY,11210,,,,1680.0,0.0465,2.0,,,,975000.0,580.357142857143,20967741.9354839,60.0,No,-73.9484636,40.6379304
https://www.crexi.com/properties/2162555/new-york-110-mckibbin,110 McKibbin,On-Market,Multifamily,110 McKibbin St,Brooklyn,NY,11206,,,,,,2.0,,,7.0,2499000.0,,,45.0,No,-73.9437585,40.7048835
https://www.crexi.com/properties/2193201/new-york-249-e-broadway,249 E Broadway,On-Market,Multifamily,249 E Broadway,New York,NY,10002,,,,8600.0,,4.0,,,,3150000.0,366.279069767442,,17.0,No,-73.9858543,40.7142243
https://www.crexi.com/properties/1923139/new-york-27-16-18th-street,27-16 18th Street,On-Market,Multifamily,2716 18th Street,Astoria,NY,11102,,,,,,,,,,3750000.0,,,163.0,No,-73.9274385159017,40.7724328309346
https://www.crexi.com/properties/1446792/new-york-249-east-49-street-ny-ny,249 East 49 Street NY NY,On-Market,"Mixed Use, Multifamily, Office, Retail",249 E 49th St,New York,NY,10017,,,,4344.0,0.04,4.0,,187444.0,3.07,6100000.0,1404.24,152500000.0,611.0,No,-73.9693433,40.7546434
https://www.crexi.com/properties/2167683/new-york-520-union-avenue,520 Union Avenue,On-Market,Multifamily,520 Union Ave,Brooklyn,NY,11211,,,,,,5.0,,281554.0,5.77,4900000.0,,,35.0,No,-73.951658862001,40.715993727326
https://www.crexi.com/properties/1639079/new-york-49-east-78th-street,49 East 78th Street,On-Market,"Mixed Use, Multifamily",49 E 78th St,New York,NY,10075,,,,12100.0,,10.0,,109518.0,,9700000.0,801.65,,437.0,No,-73.9619669,40.7755533
https://www.crexi.com/properties/1730192/new-york-51-55-veronica-place,51-55 Veronica Place,On-Market,Multifamily,51-55 Veronica Place,Brooklyn,NY,11226,,,,10656.0,,14.0,435000.0,322945.0,5.42,6095000.0,48.0,,313.0,No,-73.9527208,40.6492267
https://www.crexi.com/properties/6130/new-york-343-east-21st-st,343 East 21st Street,On-Market,"Retail, Multifamily, Mixed Use",343 E 21st St,New York,NY,10010,,,,2628.0,,5.0,,161280.0,3.58,4500000.0,1712.0,,3269.0,No,-73.9797723,40.7358667
https://www.crexi.com/properties/1978097/new-york-42-driggs-ave,42 DRIGGS AVE,On-Market,Multifamily,42 Driggs Ave,Brooklyn,NY,11222,,,,,,6.0,,276956.0,6.46,4290000.0,,,121.0,No,-73.9406196564071,40.7234384060869
https://www.crexi.com/properties/801706/new-york-428-e-13th-street,428 E 13th Street,On-Market,Multifamily,428 E 13th St,New York,NY,10009,,,,7152.0,,4.0,1687500.0,,,6750000.0,943.79,,1284.0,No,-73.98198464,40.73021043
https://www.crexi.com/properties/1817330/new-york-327-east-14th-st,327 East 14th St,On-Market,Multifamily,327 E 14th St,New York,NY,10003,,,,5431.0,,11.0,,213426.0,4.96,4300000.0,791.751058736881,,232.0,No,-73.9838589172304,40.7319017044689
https://www.crexi.com/properties/1901841/new-york-10-29-48th-ave,10-29 48th Ave,On-Market,Multifamily,10-29 48th Ave,Queens,NY,11101,,,,3750.0,,2.0,,,,2300000.0,613.333333333333,,177.0,No,-73.9523783437608,40.7438731098428
https://www.crexi.com/properties/2169366/new-york-93--03-avenue-l,93- 03 Avenue L,On-Market,Multifamily,93- 03 Avenue L,New York,NY,11236,,,,4500.0,0.0574,4.0,,,,2499000.0,555.333333333333,43536585.3658537,37.0,No,-73.8959938,40.6382341
https://www.crexi.com/properties/2036588/new-york-99-graham-avenue,99 Graham Avenue,On-Market,Multifamily,99 Graham Avenue,New York,NY,11206,,,,2500.0,0.0574,5.0,,,,4500000.0,1800.0,78397212.543554,84.0,No,-73.9431232,40.7049728
https://www.crexi.com/properties/1637665/new-york-110-kent-avenue,110 Kent Avenue,On-Market,Multifamily,110 Kent Ave,Brooklyn,NY,11249,,,,13800.0,,3.0,,,,40000000.0,2899.0,,438.0,No,-73.9614452,40.7209051
https://www.crexi.com/properties/1960897/new-york-3042-14th-street,3042 14th Street,On-Market,Multifamily,3042 14th Street,New York,NY,11102,,,,,,5.0,,,6.0,2299990.0,,,128.0,No,-73.9309683,40.7699475
https://www.crexi.com/properties/1992490/new-york-apartment-building,Apartment building,On-Market,Multifamily,133-01 Booth Memorial Ave,Queens,NY,11355,,,,13468.0,,,,,,4900000.0,363.83,,108.0,No,-73.8310179,40.7483873
https://www.crexi.com/properties/2166752/new-york-36-south-oxford-street,36 South Oxford Street,On-Market,Multifamily,36 S Oxford St,Brooklyn,NY,11217,,,,5500.0,,10.0,375000.0,266250.0,7.1,3750000.0,681.82,,39.0,No,-73.9741485,40.6885762
https://www.crexi.com/properties/2156311/new-york-114-terrace-place,114 Terrace Place,On-Market,Multifamily,114 Terrace Place,Brooklyn,NY,11218,,,,3575.0,0.07,3.0,,14972.0,,2850000.0,797.202797202797,40714285.7142857,57.0,No,-73.9776364,40.6546528
https://www.crexi.com/properties/1726117/new-york-372-st-johns-place,372 St Johns Place,On-Market,Multifamily,372 St Johns Pl,Brooklyn,NY,11238,,,,,,19.0,,,6.13,9250000.0,,,319.0,No,-73.9653840704066,40.6740949211916
https://www.crexi.com/properties/1920426/new-york-10-54-47th-ave,10-54 47th Ave,On-Market,Multifamily,10-54 47th Ave,Long island City,NY,11101,,,,2975.0,,5.0,,,,3100000.0,1042.02,,165.0,No,-73.9512497,40.7450152
https://www.crexi.com/properties/1920493/new-york-47-02-11th-st,47-02 11th St.,On-Market,Multifamily,47-02 11th St.,Long Island City,NY,11101,,,,5000.0,,5.0,,,,1650000.0,330.0,,165.0,No,-73.9510695,40.7449809
https://www.crexi.com/properties/2036585/new-york-106-16-corona-ave,106-16 Corona Ave,On-Market,Multifamily,106-16 Corona Ave,New York,NY,11368,,,,2016.0,,2.0,,78094.0,,1580000.0,783.730158730159,,87.0,No,-73.8565896,40.7436343
https://www.crexi.com/properties/2159426/new-york-482-ridgewood-avenue,482 Ridgewood Avenue,On-Market,Multifamily,482 Ridgewood Avenue,New York,NY,11208,,,,4590.0,0.0626,6.0,,85000.0,6.0,1350000.0,294.117647058824,21565495.2076677,52.0,No,-73.8710039,40.6857391
https://www.crexi.com/properties/2070016/new-york-1878-putnam-ave,1878 Putnam Ave,On-Market,Multifamily,1878 Putnam Ave,Ridgewood,NY,11385,,,,5600.0,,,,,,,,,80.0,No,-73.903442,40.7031424
https://www.crexi.com/properties/1928847/new-york-1661-sterling-place,1661 Sterling Place,On-Market,Multifamily,1661 Sterling Pl,Brooklyn,NY,11233,,,,4500.0,,,,,,1795000.0,398.888888888889,,155.0,Yes,-73.923697,40.6713016
https://www.crexi.com/properties/2188418/new-york-480-5th-avenue,480 5th Avenue,On-Market,Multifamily,480 5th Avenue,New York,NY,11215,,,,,0.0321,7.0,,,,4600000.0,,143302180.685358,22.0,No,-73.987589,40.6679746
https://www.crexi.com/properties/2138943/new-york-246-15th-st,246 15th St,On-Market,Multifamily,246 15th St,Brooklyn,NY,11215,,,,,,8.0,,146921.0,,2450000.0,,,66.0,No,-73.9884589,40.664921
https://www.crexi.com/properties/2095592/new-york-4-wiman-place-1,20 Sylvaton Terrace,On-Market,Multifamily,20 Sylvaton Terrace,Staten Island,NY,10305,,,,3450.0,0.04,3.0,,,,1699000.0,492.463768115942,42475000.0,129.0,No,-74.0669324,40.6172112
https://www.crexi.com/properties/2187390/new-york-the-haru-flushing,The Haru Flushing,On-Market,Multifamily,138-25 Barclay,Flushing,NY,11355,,,,97603.0,,48.0,,,5.5,40000000.0,409.823468540926,,22.0,No,-73.827591,40.7584188
https://www.crexi.com/properties/1979844/new-york-698-2nd-ave,698 2nd Ave,On-Market,"Mixed Use, Multifamily, Retail",698 2nd Ave,New York,NY,10016,,10.0,9.0,4281.0,,3.0,,423820.0,5.9,7200000.0,1681.85003503854,,94.0,No,-73.9742406282229,40.7471430119403
https://www.crexi.com/properties/2069742/new-york-33-west-9th-st,33 West 9th St,On-Market,Multifamily,33 West 9th St,New York,NY,10011,,,,5225.0,,5.0,,,,7995000.0,1530.14354066986,,81.0,No,-73.9973548,40.7336667
https://www.crexi.com/properties/2095606/new-york-4-wiman-place-12,13 Church Lane,On-Market,Multifamily,13 Church Lane,Staten Island,NY,10305,,,,3430.0,0.03,3.0,,,,1679000.0,489.504373177843,55966666.6666667,129.0,No,-74.0674354,40.6165841
https://www.crexi.com/properties/1988123/new-york-5611-van-cleef-street,5611 Van Cleef Street,On-Market,Multifamily,5611 Van Cleef Street,New York,NY,11368,,,,4600.0,0.0574,5.0,,,,1589000.0,345.434782608696,27682926.8292683,114.0,No,-73.8521613,40.7407613
https://www.crexi.com/properties/280194/new-york-316318-east-77th-street,316-318 East 77th Street,On-Market,Multifamily,316-318 East 77th Street,New York,NY,10075,,,,,,27.0,660000.0,595337.0,6.01,9900000.0,522.0,,2144.0,No,-73.9554301,40.7715724
https://www.crexi.com/properties/2180322/new-york-387-clinton-street,387 Clinton Street,On-Market,Multifamily,387 Clinton St,Brooklyn,NY,11231,,,,14272.0,,8.0,1500000.0,612500.0,4.9,12500000.0,875.84,,30.0,No,-73.9974684,40.6832342
https://www.crexi.com/properties/1665790/new-york-59-49-56-drive-7-family,59-49 56 Drive 7-FAMILY,On-Market,"Mixed Use, Multifamily",59-49 56th Dr,Queens,NY,11378,,,,5250.0,,7.0,314142.86,120000.0,5.46,2199000.0,418.86,,401.0,No,-73.9069523877567,40.7238867251769
https://www.crexi.com/properties/2160540/new-york-167-senator-street,167 Senator Street,On-Market,Multifamily,167 Senator Street,Brooklyn,NY,11220,,,,1636.0,0.05,2.0,,,,1375000.0,840.464547677262,27500000.0,51.0,No,-74.0288713,40.6385499
https://www.crexi.com/properties/2138102/new-york-1949a-80th-street,1949A 80th Street,On-Market,Multifamily,1949A 80th Street,New York,NY,11370,,,,3960.0,0.0551,5.0,,62000.0,4.77,1300000.0,328.282828282828,23593466.4246824,68.0,No,-73.8906914,40.7723085
https://www.crexi.com/properties/2147645/new-york-41-26-52-street,41-26 52 Street,On-Market,Multifamily,41-26 52 Street,New York,NY,11377,,,,5508.0,0.062,6.0,,,,1600000.0,290.486564996369,25806451.6129032,58.0,No,-73.9124222,40.7451276
https://www.crexi.com/properties/2184593/new-york-9-marcus-garvey-boulevard,9 Marcus Garvey Boulevard,On-Market,Multifamily,9 Marcus Garvey Boulevard,Brooklyn,NY,11206,,,,3938.0,,7.0,507142.86,198800.0,5.6,3550000.0,901.47,,25.0,No,-73.9411561,40.6996569
https://www.crexi.com/properties/1670749/new-york-8716-liberty-ave-south-queens,8716 Liberty Ave South Queens,On-Market,"Mixed Use, Multifamily, Special Purpose",87-16 Liberty Ave,Queens,NY,11417,,,,,,,,,,1024999.0,,,394.0,No,-73.8508259880528,40.6798986757529
https://www.crexi.com/properties/1928862/new-york-407-lincoln-rd,407 Lincoln Rd,On-Market,Multifamily,407 Lincoln Rd,Brooklyn,NY,11225,,,,3300.0,,2.0,,,,2250000.0,681.818181818182,,155.0,Yes,-73.9492916,40.6618659
https://www.crexi.com/properties/1993295/new-york-567-saint-johns-place-8,567 Saint Johns Place 8,On-Market,"Multifamily, Land",567 Saint Johns Place 8,New York,NY,11238,,,,5720.0,0.0478,8.0,,,,2100000.0,367.132867132867,43933054.3933054,109.0,No,-73.959224,40.673017
https://www.crexi.com/properties/2194537/new-york-34-12-29th-street,34-12 29th Street,On-Market,Multifamily,34-12 29th Street,New York,NY,11106,,,,,,20.0,,,,5800000.0,,,17.0,No,-73.92939,40.7601602
https://www.crexi.com/properties/2095119/new-york-150-14th-street,150 14th Street,On-Market,Multifamily,150 14th Street,Brooklyn,NY,11215,,,,3440.0,0.04,3.0,,,,2390000.0,694.767441860465,59750000.0,267.0,Yes,-73.9928396,40.6679404
